phase,split,run_path,action_unit_version,arm,encoder_version,environment_metric_abs_error,model_version,mpc_iter,native_same_version_cost_abs_error,native_same_version_cost_online,native_same_version_cost_replay,objective_version,oracle_wall_s,passed,predictor_version,prefix_environment_actions,prefix_model_actions,proprio_max_abs_error,real_history_id,rgb_exact_pixel_match_rate,rgb_max_abs_error,rgb_mean_abs_error,run_id,sample_id,seed,shape,sidecar,state_max_abs_error
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.4291945993900299,0.4291945993900299,0,0.0675436000000218,True,4,20,4,0.0,s2_history_mpc4,1.0,0,0.0,dev_valT_official_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2\oracle\sample_002\s2_history_mpc4_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.09782634675502777,0.09782634675502777,0,0.08118480000001682,True,5,25,5,0.0,s2_history_mpc5,1.0,0,0.0,dev_valT_official_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2\oracle\sample_002\s2_history_mpc5_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.03415191173553467,0.03415191173553467,0,0.10834570000000099,True,6,30,6,0.0,s2_history_mpc6,1.0,0,0.0,dev_valT_official_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_official_n3_attempt2\oracle\sample_002\s2_history_mpc6_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,0.7687517404556274,0.7687517404556274,0,0.0038437000000008936,True,0,0,0,0.0,s0_history_mpc0,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc0_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.5075474977493286,0.5075474977493286,0,0.023258099999999615,True,1,5,1,0.0,s0_history_mpc1,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc1_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,0.28203338384628296,0.28203338384628296,0,0.035199999999999676,True,2,10,2,0.0,s0_history_mpc2,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc2_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.13555562496185303,0.13555562496185303,0,0.05795630000000074,True,3,15,3,0.0,s0_history_mpc3,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc3_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.1153763085603714,0.1153763085603714,0,0.0738416000000015,True,4,20,4,0.0,s0_history_mpc4,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc4_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.10471378266811371,0.10471378266811371,0,0.08117289999999855,True,5,25,5,0.0,s0_history_mpc5,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc5_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.035806119441986084,0.035806119441986084,0,0.10053279999999631,True,6,30,6,0.0,s0_history_mpc6,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc6_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.01955527439713478,0.01955527439713478,0,0.10829679999999087,True,7,35,7,0.0,s0_history_mpc7,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc7_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.020938703790307045,0.020938703790307045,0,0.12454960000000881,True,8,40,8,0.0,s0_history_mpc8,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc8_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.021425196900963783,0.021425196900963783,0,0.14888030000000185,True,9,45,9,0.0,s0_history_mpc9,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc9_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,0.020426874980330467,0.020426874980330467,0,0.15555429999999149,True,10,50,10,0.0,s0_history_mpc10,1.0,0,0.0,dev_valT_predictor_only_n3,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_000\s0_history_mpc10_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,0.06896054744720459,0.06896054744720459,0,0.0029046000000079175,True,0,0,0,0.0,s1_history_mpc0,1.0,0,0.0,dev_valT_predictor_only_n3,1,101,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_001\s1_history_mpc0_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.04448016360402107,0.04448016360402107,0,0.021614500000012526,True,1,5,1,0.0,s1_history_mpc1,1.0,0,0.0,dev_valT_predictor_only_n3,1,101,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_001\s1_history_mpc1_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.1055209636688232,3.1055209636688232,0,0.0034835999999955902,True,0,0,0,0.0,s2_history_mpc0,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc0_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,2.423819065093994,2.423819065093994,0,0.018039100000009967,True,1,5,1,0.0,s2_history_mpc1,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc1_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,1.5888590812683105,1.5888590812683105,0,0.03815080000001103,True,2,10,2,0.0,s2_history_mpc2,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc2_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.9610105752944946,0.9610105752944946,0,0.05923959999998374,True,3,15,3,0.0,s2_history_mpc3,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc3_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.44403207302093506,0.44403207302093506,0,0.07519709999999691,True,4,20,4,0.0,s2_history_mpc4,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc4_anchor.npz,0.0
development,val_T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.09062498807907104,0.09062498807907104,0,0.09710330000001477,True,5,25,5,0.0,s2_history_mpc5,1.0,0,0.0,dev_valT_predictor_only_n3,2,201,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_T_predictor_only_n3\oracle\sample_002\s2_history_mpc5_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.588385820388794,3.588385820388794,0,0.0030143000000002473,True,0,0,0,0.0,s0_history_mpc0,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc0_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,1,0.0,2.9360716342926025,2.9360716342926025,0,0.01890990000000059,True,0,5,1,0.0,s0_history_mpc1,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc1_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,2,0.0,2.2840652465820312,2.2840652465820312,0,0.037407000000001744,True,0,10,2,0.0,s0_history_mpc2,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc2_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,3,0.0,1.356879472732544,1.356879472732544,0,0.052201799999998855,True,0,15,3,0.0,s0_history_mpc3,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc3_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,4,0.0,0.5403964519500732,0.5403964519500732,0,0.07946319999999929,True,0,20,4,0.0,s0_history_mpc4,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc4_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,5,0.0,0.09652795642614365,0.09652795642614365,0,0.08342220000000111,True,0,25,5,0.0,s0_history_mpc5,1.0,0,0.0,dev_valL_frozen_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_000\s0_history_mpc5_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.321049690246582,3.321049690246582,0,0.002714700000005621,True,0,0,0,0.0,s1_history_mpc0,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc0_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,1,0.0,2.467390298843384,2.467390298843384,0,0.02243519999999677,True,0,5,1,0.0,s1_history_mpc1,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc1_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,2,0.0,1.9366824626922607,1.9366824626922607,0,0.03555719999999951,True,0,10,2,0.0,s1_history_mpc2,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc2_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,3,0.0,1.4228596687316895,1.4228596687316895,0,0.05434559999999067,True,0,15,3,0.0,s1_history_mpc3,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc3_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,4,0.0,0.8393767476081848,0.8393767476081848,0,0.06828920000000949,True,0,20,4,0.0,s1_history_mpc4,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc4_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,5,0.0,0.2370598018169403,0.2370598018169403,0,0.09366129999999373,True,0,25,5,0.0,s1_history_mpc5,1.0,0,0.0,dev_valL_frozen_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_001\s1_history_mpc5_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,1.0498584508895874,1.0498584508895874,0,0.0028151000000065096,True,0,0,0,0.0,s2_history_mpc0,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc0_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,1,0.0,0.7811133861541748,0.7811133861541748,0,0.01932240000000718,True,0,5,1,0.0,s2_history_mpc1,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc1_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,2,0.0,0.5410816073417664,0.5410816073417664,0,0.0310022000000032,True,0,10,2,0.0,s2_history_mpc2,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc2_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,3,0.0,0.3788544237613678,0.3788544237613678,0,0.05529129999999327,True,0,15,3,0.0,s2_history_mpc3,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc3_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,4,0.0,0.22632145881652832,0.22632145881652832,0,0.07194750000002159,True,0,20,4,0.0,s2_history_mpc4,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc4_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,5,0.0,0.19368629157543182,0.19368629157543182,0,0.0763213000000178,True,0,25,5,0.0,s2_history_mpc5,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc5_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,6,0.0,0.02523627132177353,0.02523627132177353,0,0.10161690000001045,True,0,30,6,0.0,s2_history_mpc6,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc6_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,7,0.0,0.016551446169614792,0.016551446169614792,0,0.11280209999998192,True,0,35,7,0.0,s2_history_mpc7,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc7_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,8,0.0,0.01800023950636387,0.01800023950636387,0,0.12820609999999988,True,0,40,8,0.0,s2_history_mpc8,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc8_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,9,0.0,0.019873207435011864,0.019873207435011864,0,0.13912489999998456,True,0,45,9,0.0,s2_history_mpc9,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc9_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,10,0.0,0.01955258660018444,0.01955258660018444,0,0.150968000000006,True,0,50,10,0.0,s2_history_mpc10,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc10_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,11,0.0,0.019485384225845337,0.019485384225845337,0,0.16677129999999352,True,0,55,11,0.0,s2_history_mpc11,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc11_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,12,0.0,0.019313622266054153,0.019313622266054153,0,0.16679469999999696,True,0,60,12,0.0,s2_history_mpc12,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc12_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,13,0.0,0.019058791920542717,0.019058791920542717,0,0.187949500000002,True,0,65,13,0.0,s2_history_mpc13,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc13_anchor.npz,0.0
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,14,0.0,0.019599394872784615,0.019599394872784615,0,0.1870102999999972,True,0,70,14,0.0,s2_history_mpc14,1.0,0,0.0,dev_valL_frozen_n3,2,201,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_frozen_n3\oracle\sample_002\s2_history_mpc14_anchor.npz,0.0
