phase,split,arm,mpc_iter,shape,n_contrasts,n_samples,aggregation_unit,mae,rmse,spearman,sign_accuracy,false_improvement_count,false_improvement_rate_all,predicted_improvement_count,false_improvement_rate_given_predicted_improvement,numerical_tie_epsilon,thresholded_sign_accuracy_all,thresholded_false_improvement_count,thresholded_false_improvement_rate_all,thresholded_predicted_improvement_count,thresholded_false_improvement_rate_given_predicted_improvement,mean_abs_delta_pred,mean_abs_delta_env_samever,max_env_worsening_under_predicted_improvement,encoder_coordinate_delta_mae
ood,val_small_tee,PREDICTOR_ONLY,6,small_tee,10,2,contrast (repeated within episode; not independent samples),0.004008321254514158,0.009422900012948128,-0.23636363636363633,0.6,3,0.3,7,0.42857142857142855,1e-06,0.5,3,0.3,4,0.75,0.0027009077137336137,0.0014619375579059124,0.0033991746604442596,0.0
ood,val_small_tee,PREDICTOR_ONLY,7,small_tee,10,2,contrast (repeated within episode; not independent samples),0.001221255399286747,0.0026138901047525315,0.3939393939393939,0.7,0,0.0,5,0.0,1e-06,0.7,0,0.0,3,0.0,0.0010014528874307872,0.0006068756338208914,0.0,0.0
ood,val_small_tee,PREDICTOR_ONLY,8,small_tee,5,1,contrast (repeated within episode; not independent samples),0.005330797843635082,0.011199779406632806,0.39999999999999997,0.8,1,0.2,4,0.25,1e-06,0.8,1,0.2,3,0.3333333333333333,0.0013863530941307545,0.006292528938502073,0.00043965503573417664,0.0
ood,val_small_tee,PREDICTOR_ONLY,9,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0006843196228146553,0.0012694430120588373,-0.09999999999999999,0.6,2,0.4,4,0.5,1e-06,0.6,1,0.2,2,0.5,0.00026050042361021043,0.0005749445408582687,0.0018923226743936539,0.0
ood,val_small_tee,PREDICTOR_ONLY,10,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0020633132196962835,0.003797696491306586,-0.19999999999999998,0.4,2,0.4,2,1.0,1e-06,0.6,1,0.2,1,1.0,0.0012256993912160396,0.0009488370269536972,0.002607956063002348,0.0
ood,val_small_tee,PREDICTOR_ONLY,11,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0038666282780468464,0.007893138256159114,0.0,0.4,2,0.4,3,0.6666666666666666,1e-06,0.4,1,0.2,2,0.5,0.0008461510762572289,0.004493104014545679,0.00032498128712177277,0.0
ood,val_small_tee,PREDICTOR_ONLY,12,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0031821032986044883,0.006358593230094317,0.09999999999999999,0.4,3,0.6,3,1.0,1e-06,0.6,2,0.4,2,1.0,0.0032286104746162892,0.0006001432426273823,0.001301049254834652,0.0
ood,val_small_tee,PREDICTOR_ONLY,13,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0021716928109526633,0.003764923908486419,0.6,0.6,1,0.2,3,0.3333333333333333,1e-06,0.6,1,0.2,2,0.5,0.002953523024916649,0.001812652312219143,0.00016276584938168526,0.0
ood,val_small_tee,PREDICTOR_ONLY,14,small_tee,5,1,contrast (repeated within episode; not independent samples),0.009950137883424758,0.015409347555948257,0.7999999999999999,0.8,0,0.0,4,0.0,1e-06,0.8,0,0.0,3,0.0,0.0002681565470993519,0.010213693510740996,0.0,0.0
ood,val_small_tee,PREDICTOR_ONLY,15,small_tee,5,1,contrast (repeated within episode; not independent samples),0.002304936898872256,0.0037157266882023787,-0.3,0.6,2,0.4,4,0.5,1e-06,0.6,2,0.4,3,0.6666666666666666,0.001899592112749815,0.0005339297000318766,0.001962426584213972,0.0
ood,val_small_tee,PREDICTOR_ONLY,16,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0025220305193215608,0.004552788225353758,0.19999999999999998,0.6,2,0.4,3,0.6666666666666666,1e-06,0.6,2,0.4,2,1.0,0.00024231025017797946,0.0025816654786467554,0.0017990898340940475,0.0
ood,val_square,FROZEN,0,square,25,5,contrast (repeated within episode; not independent samples),0.021430160403251648,0.03690967506899339,0.4989421134803676,0.68,6,0.24,25,0.24,1e-06,0.72,6,0.24,21,0.2857142857142857,0.05922687716782093,0.06484325885772706,0.041478872299194336,0.0
ood,val_square,FROZEN,1,square,25,5,contrast (repeated within episode; not independent samples),0.0760515594854951,0.31690731935550737,0.04039238389779383,0.52,9,0.36,22,0.4090909090909091,1e-06,0.64,8,0.32,17,0.47058823529411764,0.08594525951892137,0.02752565786242485,0.03523561358451843,0.0
ood,val_square,FROZEN,2,square,25,5,contrast (repeated within episode; not independent samples),0.0525453445315361,0.15054219497801558,-0.12923076923076923,0.48,9,0.36,20,0.45,1e-06,0.56,8,0.32,15,0.5333333333333333,0.022530754692852498,0.03197603758424521,0.03049778938293457,0.0
ood,val_square,FROZEN,3,square,25,5,contrast (repeated within episode; not independent samples),0.028785325083881617,0.07611380429506209,-0.37615384615384617,0.32,12,0.48,20,0.6,1e-06,0.48,9,0.36,15,0.6,0.003541628122329712,0.029216009248048066,0.18333503603935242,0.0
ood,val_square,FROZEN,4,square,25,5,contrast (repeated within episode; not independent samples),0.014320729654282332,0.0428306753201542,0.36583959130287563,0.6,10,0.4,21,0.47619047619047616,1e-06,0.6,9,0.36,16,0.5625,0.015829740427434444,0.025455292779952288,0.007843196392059326,0.0
ood,val_square,FROZEN,5,square,25,5,contrast (repeated within episode; not independent samples),0.0016799703845754267,0.004497291341906958,-0.3353846153846154,0.28,15,0.6,22,0.6818181818181818,1e-06,0.44,12,0.48,16,0.75,0.0013613449689000845,0.0012424319190904498,0.007311107590794563,0.0
ood,val_square,FROZEN,6,square,20,4,contrast (repeated within episode; not independent samples),0.0013788985554128886,0.003864636804399679,-0.4158194744930302,0.4,7,0.35,18,0.3888888888888889,1e-06,0.45,7,0.35,13,0.5384615384615384,0.0008290387457236647,0.0014585505938157438,0.0014448165893554688,0.0
ood,val_square,FROZEN,7,square,20,4,contrast (repeated within episode; not independent samples),0.0012298669200390578,0.002849119947451626,0.04360902255639097,0.6,8,0.4,18,0.4444444444444444,1e-06,0.6,6,0.3,12,0.5,0.0007533875759691,0.0017208490520715714,0.003110036253929138,0.0
ood,val_square,FROZEN,8,square,20,4,contrast (repeated within episode; not independent samples),0.001646542560774833,0.004828829129955944,-0.5527114701786628,0.4,5,0.25,15,0.3333333333333333,1e-06,0.5,5,0.25,9,0.5555555555555556,0.00036843708949163556,0.0012843050993978978,0.0167294479906559,0.0
ood,val_square,FROZEN,9,square,20,4,contrast (repeated within episode; not independent samples),0.0009381811250932515,0.0019738935507331145,-0.21737496836228826,0.35,8,0.4,15,0.5333333333333333,1e-06,0.5,5,0.25,11,0.45454545454545453,0.0008735062438063323,0.0014611795078963042,0.0009473860263824463,0.0
ood,val_square,FROZEN,10,square,20,4,contrast (repeated within episode; not independent samples),0.0006842609378509224,0.0013767315388921418,-0.5949605535452249,0.25,9,0.45,14,0.6428571428571429,1e-06,0.35,7,0.35,9,0.7777777777777778,0.00017357246251776816,0.0005151094170287252,0.000784069299697876,0.0
ood,val_square,FROZEN,11,square,20,4,contrast (repeated within episode; not independent samples),0.0010675594909116625,0.002546454177674657,-0.44360902255639095,0.35,7,0.35,14,0.5,1e-06,0.45,2,0.1,7,0.2857142857142857,0.00023583909496665,0.0008354726713150739,0.000691145658493042,0.0
ood,val_square,FROZEN,12,square,20,4,contrast (repeated within episode; not independent samples),0.0009507398470304906,0.0021136472111062364,-0.5203007518796992,0.35,7,0.35,15,0.4666666666666667,1e-06,0.35,5,0.25,9,0.5555555555555556,0.00015823134453967213,0.0007985793752595782,0.0003930628299713135,0.0
ood,val_square,FROZEN,13,square,20,4,contrast (repeated within episode; not independent samples),0.0007715350133366883,0.0016968472795079233,-0.156390977443609,0.5,5,0.25,16,0.3125,1e-06,0.55,2,0.1,8,0.25,0.0001694028382189572,0.0006116267759352922,0.0004337430000305176,0.0
ood,val_square,FROZEN,14,square,20,4,contrast (repeated within episode; not independent samples),0.0007713244645856321,0.0015464988018271055,-0.0654381392647719,0.5,6,0.3,17,0.35294117647058826,1e-06,0.55,3,0.15,10,0.3,0.00014648494543507696,0.0006425764877349138,0.00029723532497882843,0.0
ood,val_square,FROZEN,15,square,20,4,contrast (repeated within episode; not independent samples),0.0006548573146574199,0.0013654030095747104,-0.33019934640499843,0.5,4,0.2,14,0.2857142857142857,1e-06,0.4,2,0.1,6,0.3333333333333333,0.0001785065163858235,0.0004827657714486122,0.00030262861400842667,0.0
ood,val_square,FROZEN,16,square,20,4,contrast (repeated within episode; not independent samples),0.0007937741931527853,0.0016830294103807348,-0.35037593984962395,0.55,3,0.15,14,0.21428571428571427,1e-06,0.45,2,0.1,8,0.25,0.00016849390231072904,0.0006328835617750884,0.00020235776901245117,0.0
ood,val_square,FROZEN,17,square,20,4,contrast (repeated within episode; not independent samples),0.00041650580242276193,0.0009877764060938657,0.07218045112781954,0.45,6,0.3,15,0.4,1e-06,0.55,3,0.15,9,0.3333333333333333,0.00018547512590885162,0.0003230295144021511,0.0003747595474123955,0.0
ood,val_square,FROZEN,18,square,20,4,contrast (repeated within episode; not independent samples),0.0006445751758292317,0.001411163841120179,0.16842105263157892,0.65,4,0.2,14,0.2857142857142857,1e-06,0.55,2,0.1,9,0.2222222222222222,0.000197191652841866,0.000556815229356289,0.00016310811042785645,0.0
ood,val_square,FROZEN,19,square,20,4,contrast (repeated within episode; not independent samples),0.000509620166849345,0.0011339508665679445,0.006026369195551162,0.55,3,0.15,13,0.23076923076923078,1e-06,0.55,1,0.05,7,0.14285714285714285,0.000163624610286206,0.00038418513722717764,7.766485214233398e-05,0.0
ood,val_square,OFFICIAL_ADAJEPA,0,square,25,5,contrast (repeated within episode; not independent samples),0.021430160403251648,0.03690967506899339,0.4989421134803676,0.68,6,0.24,25,0.24,1e-06,0.72,6,0.24,21,0.2857142857142857,0.05922687716782093,0.06484325885772706,0.041478872299194336,0.0
ood,val_square,OFFICIAL_ADAJEPA,1,square,25,5,contrast (repeated within episode; not independent samples),0.10208872638642788,0.341715393864511,-0.14780604841589826,0.4,11,0.44,24,0.4583333333333333,1e-06,0.56,10,0.4,19,0.5263157894736842,0.08068992137908935,0.05560099400579929,0.6951361298561096,0.00024250119924545287
ood,val_square,OFFICIAL_ADAJEPA,2,square,25,5,contrast (repeated within episode; not independent samples),0.04381113670766354,0.12506791437432369,-0.1031165833012697,0.36,12,0.48,23,0.5217391304347826,1e-06,0.48,11,0.44,18,0.6111111111111112,0.022815179266035556,0.027042575739324094,0.030174732208251953,0.0001274729147553444
ood,val_square,OFFICIAL_ADAJEPA,3,square,25,5,contrast (repeated within episode; not independent samples),0.03305954040959477,0.09379304485718516,-0.10615384615384615,0.44,10,0.4,21,0.47619047619047616,1e-06,0.56,6,0.24,15,0.4,0.004071405101567507,0.030618382766842842,0.0998799204826355,0.0003591130673885345
ood,val_square,OFFICIAL_ADAJEPA,4,square,25,5,contrast (repeated within episode; not independent samples),0.008634578306227922,0.028608788787010904,0.05461538461538461,0.48,12,0.48,23,0.5217391304347826,1e-06,0.6,9,0.36,17,0.5294117647058824,0.004751654211431742,0.00985889695584774,0.1343405805528164,0.00012161776423454285
ood,val_square,OFFICIAL_ADAJEPA,5,square,20,4,contrast (repeated within episode; not independent samples),0.0021756632020697,0.006060872695728171,-0.25112781954887214,0.4,10,0.5,18,0.5555555555555556,1e-06,0.45,8,0.4,12,0.6666666666666666,0.0010306785814464092,0.0019286531256511807,0.014172513969242573,2.803818788379431e-05
ood,val_square,OFFICIAL_ADAJEPA,6,square,15,3,contrast (repeated within episode; not independent samples),0.0009251564120252927,0.0020630476157987433,-0.09115285141162742,0.4,8,0.5333333333333333,12,0.6666666666666666,1e-06,0.6,6,0.4,9,0.6666666666666666,0.0009510946149627368,0.00043728699286778766,0.0016143321990966797,5.5924057960510256e-06
ood,val_square,OFFICIAL_ADAJEPA,7,square,15,3,contrast (repeated within episode; not independent samples),0.00048526513079802196,0.0009159652173877911,-0.1607142857142857,0.3333333333333333,8,0.5333333333333333,12,0.6666666666666666,1e-06,0.4,6,0.4,8,0.75,0.00022654173274834952,0.0004596286763747533,0.0007666945457458496,4.713858167330424e-06
ood,val_square,OFFICIAL_ADAJEPA,8,square,15,3,contrast (repeated within episode; not independent samples),0.0007661030317346255,0.0016659068223936252,0.1357142857142857,0.5333333333333333,4,0.26666666666666666,10,0.4,1e-06,0.5333333333333333,3,0.2,8,0.375,0.00047824823608001076,0.0004061503956715266,7.680431008338928e-05,9.98315711816152e-06
ood,val_square,OFFICIAL_ADAJEPA,9,square,15,3,contrast (repeated within episode; not independent samples),0.0009884833047787349,0.0021511752801727864,0.19999999999999998,0.5333333333333333,4,0.26666666666666666,12,0.3333333333333333,1e-06,0.5333333333333333,3,0.2,9,0.3333333333333333,0.001405709112683932,0.0014880587657292684,0.004779253154993057,1.2297555804252624e-05
ood,val_square,OFFICIAL_ADAJEPA,10,square,15,3,contrast (repeated within episode; not independent samples),0.001356282706061999,0.002960576021279223,0.19839150013118906,0.4666666666666667,7,0.4666666666666667,12,0.5833333333333334,1e-06,0.6666666666666666,3,0.2,7,0.42857142857142855,0.0010148300478855768,0.0011082611978054046,0.0037984736263751984,2.4644223352273305e-05
ood,val_square,OFFICIAL_ADAJEPA,11,square,15,3,contrast (repeated within episode; not independent samples),0.0017272328957915306,0.004024485237736307,0.657142857142857,0.5333333333333333,5,0.3333333333333333,11,0.45454545454545453,1e-06,0.6666666666666666,3,0.2,8,0.375,0.002249253789583842,0.0024925882617632547,0.00043582916259765625,5.06970410545667e-05
ood,val_square,OFFICIAL_ADAJEPA,12,square,15,3,contrast (repeated within episode; not independent samples),0.001706366209934155,0.0038970203352760835,0.6928571428571427,0.6666666666666666,4,0.26666666666666666,11,0.36363636363636365,1e-06,0.6666666666666666,3,0.2,9,0.3333333333333333,0.0015463187359273435,0.0006375730037689209,0.0005339961498975754,1.110893984635671e-05
ood,val_square,OFFICIAL_ADAJEPA,13,square,15,3,contrast (repeated within episode; not independent samples),0.0016375031943122547,0.004620470251722824,-0.10357142857142855,0.4,6,0.4,13,0.46153846153846156,1e-06,0.5333333333333333,5,0.3333333333333333,10,0.5,0.0013735233806073666,0.0005304575276871522,0.004107486456632614,1.03863887488842e-05
ood,val_square,OFFICIAL_ADAJEPA,14,square,15,3,contrast (repeated within episode; not independent samples),0.0024432692676782607,0.00618593575232302,0.03214285714285714,0.4,6,0.4,11,0.5454545454545454,1e-06,0.6,4,0.26666666666666666,7,0.5714285714285714,0.002018417480091254,0.0008809996768832206,0.004144132137298584,3.287152697642644e-05
ood,val_square,OFFICIAL_ADAJEPA,15,square,15,3,contrast (repeated within episode; not independent samples),0.0035732125552992025,0.010003872716166052,-0.20357142857142854,0.5333333333333333,4,0.26666666666666666,10,0.4,1e-06,0.5333333333333333,3,0.2,6,0.5,0.0018206413214405378,0.0019087508010367552,0.013322621583938599,4.117662707964579e-05
ood,val_square,OFFICIAL_ADAJEPA,16,square,15,3,contrast (repeated within episode; not independent samples),0.0014034802404542764,0.0031380278756866476,-0.14285714285714282,0.26666666666666666,9,0.6,13,0.6923076923076923,1e-06,0.4666666666666667,6,0.4,9,0.6666666666666666,0.002452679102619489,0.0034184168092906476,0.008350074291229248,8.280488351980845e-05
ood,val_square,OFFICIAL_ADAJEPA,17,square,15,3,contrast (repeated within episode; not independent samples),0.002120019805928071,0.004045400742624812,-0.13214285714285715,0.2,10,0.6666666666666666,11,0.9090909090909091,1e-06,0.4,7,0.4666666666666667,8,0.875,0.0030096440576016905,0.004759550808618466,0.0071905627846717834,7.191027204195658e-05
ood,val_square,OFFICIAL_ADAJEPA,18,square,15,3,contrast (repeated within episode; not independent samples),0.0025742833192149797,0.005749771968959687,0.2607142857142857,0.4,6,0.4,11,0.5454545454545454,1e-06,0.6666666666666666,4,0.26666666666666666,9,0.4444444444444444,0.0014050218276679515,0.003942729563762745,0.00559418648481369,4.204058398803075e-05
ood,val_square,OFFICIAL_ADAJEPA,19,square,15,3,contrast (repeated within episode; not independent samples),0.0019433811927835147,0.004641000704455265,0.5214285714285714,0.5333333333333333,5,0.3333333333333333,12,0.4166666666666667,1e-06,0.6666666666666666,4,0.26666666666666666,8,0.5,0.0014830841682851315,0.003415533434599638,0.0001351512037217617,2.0689827700455983e-05
ood,val_square,PREDICTOR_ONLY,0,square,25,5,contrast (repeated within episode; not independent samples),0.021430160403251648,0.03690967506899339,0.4989421134803676,0.68,6,0.24,25,0.24,1e-06,0.72,6,0.24,21,0.2857142857142857,0.05922687716782093,0.06484325885772706,0.041478872299194336,0.0
ood,val_square,PREDICTOR_ONLY,1,square,25,5,contrast (repeated within episode; not independent samples),0.09855870485305786,0.3415850835500992,-0.1250240453979333,0.44,11,0.44,22,0.5,1e-06,0.56,10,0.4,17,0.5882352941176471,0.08336628966033459,0.052813774347305296,0.6975286602973938,0.0
ood,val_square,PREDICTOR_ONLY,2,square,25,5,contrast (repeated within episode; not independent samples),0.05858305770903826,0.17313118239892772,0.37461538461538463,0.68,6,0.24,20,0.3,1e-06,0.72,5,0.2,16,0.3125,0.023821657076478004,0.0375047055259347,0.024046897888183594,0.0
ood,val_square,PREDICTOR_ONLY,3,square,25,5,contrast (repeated within episode; not independent samples),0.03200699875131249,0.0852937946067738,-0.15307692307692308,0.4,12,0.48,21,0.5714285714285714,1e-06,0.48,8,0.32,16,0.5,0.004242027178406715,0.02964556688442826,0.09023356437683105,0.0
ood,val_square,PREDICTOR_ONLY,4,square,25,5,contrast (repeated within episode; not independent samples),0.007895091883838176,0.018452241859642365,0.1476923076923077,0.44,13,0.52,23,0.5652173913043478,1e-06,0.52,12,0.48,18,0.6666666666666666,0.015127998255193233,0.01932212110608816,0.006351858377456665,0.0
ood,val_square,PREDICTOR_ONLY,5,square,25,5,contrast (repeated within episode; not independent samples),0.0017477257177233696,0.006136610881703534,-0.15076923076923077,0.44,13,0.52,23,0.5652173913043478,1e-06,0.52,11,0.44,16,0.6875,0.001231585443019867,0.0011060687713325024,0.008400887250900269,0.0
ood,val_square,PREDICTOR_ONLY,6,square,25,5,contrast (repeated within episode; not independent samples),0.0013523277826607226,0.004601489777963888,0.06076923076923077,0.48,10,0.4,21,0.47619047619047616,1e-06,0.56,8,0.32,15,0.5333333333333333,0.0008302312903106213,0.0011253344640135764,0.001297295093536377,0.0
ood,val_square,PREDICTOR_ONLY,7,square,25,5,contrast (repeated within episode; not independent samples),0.0011995122907683252,0.0035920059709746636,-0.004618939012996821,0.48,7,0.28,17,0.4117647058823529,1e-06,0.52,7,0.28,12,0.5833333333333334,0.00024753545876592397,0.001243931371718645,0.015410037711262703,0.0
ood,val_square,PREDICTOR_ONLY,8,square,25,5,contrast (repeated within episode; not independent samples),0.0006859570369124413,0.0016512341688649475,0.49009425795989847,0.6,8,0.32,22,0.36363636363636365,1e-06,0.76,4,0.16,14,0.2857142857142857,0.0008616166096180678,0.0009193152654916048,0.0004892908036708832,0.0
ood,val_square,PREDICTOR_ONLY,9,square,25,5,contrast (repeated within episode; not independent samples),0.000821101744659245,0.002168925980359907,0.5327048864948056,0.72,5,0.2,21,0.23809523809523808,1e-06,0.72,4,0.16,14,0.2857142857142857,0.000786556820385158,0.0006785821821540594,0.0008963048458099365,0.0
ood,val_square,PREDICTOR_ONLY,10,square,25,5,contrast (repeated within episode; not independent samples),0.0007020044047385454,0.0018411481123259787,0.2812079298027361,0.44,11,0.44,20,0.55,1e-06,0.6,8,0.32,14,0.5714285714285714,0.0009597744420170784,0.0008652404230087995,0.003185417503118515,0.0
ood,val_square,PREDICTOR_ONLY,11,square,25,5,contrast (repeated within episode; not independent samples),0.00103989414870739,0.0025792078314150475,0.272360074282267,0.44,13,0.52,20,0.65,1e-06,0.52,6,0.24,12,0.5,0.0008044022228568793,0.001039260784164071,0.0003116196021437645,0.0
ood,val_square,PREDICTOR_ONLY,12,square,25,5,contrast (repeated within episode; not independent samples),0.000777899632230401,0.002590630331405891,0.3830769230769231,0.56,7,0.28,15,0.4666666666666667,1e-06,0.64,5,0.2,9,0.5555555555555556,0.0013628904521465301,0.001078218510374427,0.00032629072666168213,0.0
ood,val_square,PREDICTOR_ONLY,13,square,25,5,contrast (repeated within episode; not independent samples),0.0013890745490789413,0.003619915532034774,0.44076923076923075,0.6,8,0.32,19,0.42105263157894735,1e-06,0.68,5,0.2,13,0.38461538461538464,0.0007334211841225624,0.0010155061818659305,0.004440966993570328,0.0
ood,val_square,PREDICTOR_ONLY,14,square,25,5,contrast (repeated within episode; not independent samples),0.0008855435252189636,0.0028654531960040294,0.6547413085147152,0.72,4,0.16,20,0.2,1e-06,0.72,2,0.08,11,0.18181818181818182,0.0007904832530766726,0.0005139978323131799,0.00022107362747192383,0.0
ood,val_square,PREDICTOR_ONLY,15,square,25,5,contrast (repeated within episode; not independent samples),0.0010364546673372389,0.0027452825498498067,0.41815734568477997,0.4,10,0.4,18,0.5555555555555556,1e-06,0.6,6,0.24,12,0.5,0.0008512203162536025,0.0007441283855587244,0.0029695630073547363,0.0
ood,val_square,PREDICTOR_ONLY,16,square,25,5,contrast (repeated within episode; not independent samples),0.0008782201819121838,0.0026103133546311794,0.40076923076923077,0.44,11,0.44,20,0.55,1e-06,0.68,5,0.2,14,0.35714285714285715,0.001349042933434248,0.00109864616766572,0.0004434622824192047,0.0
ood,val_square,PREDICTOR_ONLY,17,square,25,5,contrast (repeated within episode; not independent samples),0.0019832119811326264,0.004907916285604833,0.3815384615384615,0.6,9,0.36,16,0.5625,1e-06,0.6,7,0.28,11,0.6363636363636364,0.0013738651480525732,0.0019473483599722384,0.002618461847305298,0.0
ood,val_square,PREDICTOR_ONLY,18,square,25,5,contrast (repeated within episode; not independent samples),0.0011863931082189082,0.0030983649339672552,0.7453846153846154,0.76,5,0.2,17,0.29411764705882354,1e-06,0.76,1,0.04,10,0.1,0.0016106384806334972,0.0027912665344774724,0.0003637969493865967,0.0
ood,val_square,PREDICTOR_ONLY,19,square,25,5,contrast (repeated within episode; not independent samples),0.000958557166159153,0.0033300337003081886,0.5975375144286263,0.6,7,0.28,15,0.4666666666666667,1e-06,0.64,5,0.2,10,0.5,0.0012904850766062737,0.0022407858446240425,0.00031773000955581665,0.0
